id,text,label
CMT_01109,tiếp_tục đi xem tao có cho vào tù không,toxic
CMT_01110,lần này bỏ_qua lần sau làm mày hot thật đấy,toxic
CMT_01111,đặt tam_giác đó trên mặt_trăng rồi xuyên qua sẽ thấy trái_đất nằm gọn bên trong,non-toxic
CMT_01112,tao nhớ mày rồi đấy loạn_thần đấy là chắc_chắn,toxic
CMT_01113,giành đã khó giữ còn khó hơn,non-toxic
CMT_01114,tôi nghĩ không nên để học_sinh dùng điện_thoại trong giờ học cho_dù là hay trung_học_phổ_thông vì ngoài những vấn_đề ở trong bài đề_cập đến thì nguồn kiến_thức lấy từ đâu là một phần rất quan_trọng trong giáo_dục sách_giáo_khoa được xuất_bản sau những nghiên_cứu xét_duyệt rồi mới đến h s sv có_nghĩa kiến_thức h s sv tiếp_nhận từ sách_giáo_khoa có tính chính_xác và khoa_học tôi là người việt_nam hiện_tại sống ở mỹ nếu tôi muốn hoàn_thành một bài viết hay quyển sách nhỏ về cuộc_sống người miền tây hiện_nay thì tôi cần phải về miền tây sống vài tháng như thế tôi mới có_thể nhìn thực_tế hơn ý tôi muốn nói rằng nguồn thông_tin về cuộc_sống miền tây trên những trang website tôi có_thể tiếp_nhận nhưng chưa đủ tôi làm trong đại_học y hệ_thống camera và it có_thể nhận_biết tôi nhìn sv nữ quá_giây hay không vì đó là quy_luật của trường nếu vi_phạm sẽ mất việc sv không được dùng điện_thoại trong giờ học_ý tôi muốn nói rằng cho_dù hệ_thống camera và it của trường chính_xác từng giây nhưng sv vẫn không được sử_dụng điện_thoại trong giờ học_thiết_nghĩ h_s sử_dụng điện_thoại trong giờ học thì nguồn kiến_thức lấy từ đâu thầy_cô có_thể quản_lý thông_tin h s tìm_kiếm hay không,toxic
CMT_01115,trẻ_em cần học_tập không phải nhả u_múa mua vui cho người khác,non-toxic
CMT_01116,ủa mày cố_gắng tỏ ra luôn hả_đỉnh ghê,toxic
CMT_01117,kiểu đi gặp bác_sĩ đi của mày chắc độc_nhất_vô_nhị,toxic
CMT_01118,nếu là người có lòng tự_trọng thì hãy tự xin thôi đi đừng nhận tiền khi mình không có năng_lực làm_việc không có trách_nhiệm và đạo_đức hãy về đất_nước của ông ở đây chúng_tôi không chào_đón ông,non-toxic
CMT_01119,bale về lại tot thì bộ mb k_thống_lĩnh giải ngoại_hạng là chắc luôn,non-toxic
CMT_01120,chỉ cần cây cầu này hoàn_thành thì chỉ trong vài năm tới nhơn t rạch sẽ lên thành_phố,non-toxic
CMT_01121,cứ làm thí_điểm cho học_sinh dùng điện_thoại trên lớp vài năm xem chất_lượng giáo_dục có tăng lên hay không rồi tính tiếp,non-toxic
CMT_01122,ông ghế đỏ_phút muốn về lắm rồi đấy,non-toxic
CMT_01123,chờ xem tao đừng nghĩ làm được nữa như_thế_nào,toxic
CMT_01124,ồ_mày go d thật luôn thế_này thì vô_đối rồi,toxic
CMT_01125,động vào người_thân tao tao cho nghỉ_việc không tha,toxic
CMT_01126,ngoài đỉnh như núi ra mày còn gì nữa không,toxic
CMT_01127,đừng tưởng đủ yếu_tố hình_sự rồi đấy là xong tao có cách xử_lý,toxic
CMT_01128,thằng lồn mày qua việt_nam thử có về được không,toxic
CMT_01129,nó là kinh_doanh tâm_linh đó yêu nước giống yêu_chúa yêu nhà_thờ yêu chùa mà bạn,non-toxic
CMT_01130,không_những xử theo kiểu hội mà tao còn mạnh_tay hơn,toxic
CMT_01131,để tao làm bại_liệt cho mày thấy tao là ai,toxic
CMT_01132,nếu bạn ghế đỏ với bạn nữ ghế xanh cặp nhỉ,non-toxic
CMT_01133,mày thành_tích đâu mà ngạo_mạn thế_này chắc tự_hào lắm nhỉ,toxic
CMT_01134,ôi tiền nhiều quá chia nhau rung_đùi ngồi đếm còn gì sướng hơn d,non-toxic
CMT_01135,lây nhanh hay không phụ_thuộc vào ý_thức người_dân_sự quyết_liệt của chỉnh_phủ sự chung_tay của cộng_đồng thực_tế đã chứng_minh chỉ cần cá_nhân vô_ý_thức thì điều gì xảy ra các bạn đã thấy,non-toxic
CMT_01136,chờ xem tao đã bảo trước như_thế_nào,toxic
CMT_01137,canh mày xong là mày hết đường chạy,toxic
CMT_01138,nói_chuyện vô_duyên mà cứ nghĩ mình hài h_ước xấu như chó ế là phải rồi,toxic
CMT_01139,nhét cái cu vào mồm nó đi,toxic
CMT_01140,mày sẽ thấy hậu_quả của đợi giờ sớm thôi,toxic
CMT_01141,mày cứ thử xem tao chờ lúc luôn,toxic
CMT_01142,nhìn diễn_viên ngày_xưa đẹp thật đấy rất là trong_sáng thuần_cảm ông đã để lại tác_phẩm để đời,non-toxic
CMT_01143,xem nhỏ áo_đen này lại nhớ đến em đòi đi du_lịch châu_âu hồi đó không biết có họ_hàng gì không,toxic
CMT_01144,mình không cho lưu mà bắt_đổi thường_xuyên còn kí_hiệu đặc_biệt nữa,non-toxic
CMT_01145,đâu phải cuối bảng lúc_nào z cũng vậy tệ,non-toxic
CMT_01146,tài_năng đông quá của mày đúng là hiếm có,toxic
CMT_01147,sao không có gia_đình ông chủ nhỉ,non-toxic
CMT_01148,từ qua tới đây ôi ối với nhỏ thiệt chứ nhỏ đó,non-toxic
CMT_01149,ủa mày có gì đâu mà luôn hả_đỉnh ghê,toxic
CMT_01150,bạn là xanh kê t đoi vơi nhau là thành tiên_chuc bạn hanh phúc,non-toxic
CMT_01151,đương n hiên là phe tóc tiên rồi,non-toxic
CMT_01152,mấy người này không đọc báo hay coi thời_sự hả ta,non-toxic
CMT_01153,ái tại người ta thích vô_duyên ghê,non-toxic
CMT_01154,tưởng sao ra z cũng vậy cùng một giuộc,non-toxic
CMT_01155,có văn nhưng hơi_tục nhé bạn bạn địt ad_min chứ địt mẹ ad min,toxic
CMT_01156,đừng tưởng báo_thù là xong tao có cách xử_lý,toxic
CMT_01157,bán cả mấy năm mới sắm được cái xe đ m bọn trộm_cắp,toxic
CMT_01158,nên xử_lý nghiêm để răn_đe kẻ khác còn rất nhiều kẻ muốn ăn sẵn mà không cần đầu_tư,non-toxic
CMT_01159,nha bạn vin sẽ không làm_bạn thất_vọng,non-toxic
CMT_01160,có nhà nhưng thích ngủ ngoài công_viên nhường_ghế cho người lớn_tuổi trên tàu_điện,non-toxic
CMT_01161,chúc_mừng mu_nich đã đoạt cú ăn_đoạt thêm fi fa cl ub cup là ăn để làm được cú ăn như f c mùa đại_dịch co_vy mà mu nich không được rước cúp ăn_mừng,non-toxic
CMT_01162,chỉ trong ngày mà thạch_trang bạch_lưu_dương và đều vướng ồn_ào luôn,non-toxic
CMT_01163,lần này bỏ_qua lần sau cho ba_mẹ mày xem thật đấy,toxic
CMT_01164,không phải con mình thì mình có được khóc không mừng cho bé quá,non-toxic
CMT_01165,ai dạy mày khách_quan thật kiểu này vậy,toxic
CMT_01166,mày dám thử à tao làm cho mày sợ cho mày biết tay,toxic
CMT_01167,đi phú_yên chơi được bạn đãi ăn rồi nhưng say_quắc cần_câu nên chả nhớ nó ra cái vị gì cũng chả biết ngon hay dỡ còn đỡ hơn ông bạn nhậu về tới nhà phun ra hết đúng vô_ích,non-toxic
CMT_01168,sống mà cứ đầu_lạnh thì thành robot mất,non-toxic
CMT_01169,muộn rồi không cần xin_lỗi ok thứ như ông chúng_tôi không cần_câu xin_lỗi,non-toxic
CMT_01170,anh không nói rõ vị_trí cụ_thể quận mông rồi diện_tích cụ_thể miếng đất thì ai mà biết giá có chạm đáy hay_là không tiền nhàn_rỗi theo em anh tìm_hiểu xung_quanh đó để tham_khảo giá nếu bạn_bè thân_tình thì chắc không đến nổi thuốc anh chúc anh có quyết_định sáng_suốt mua đi anh nha,toxic
CMT_01171,bà áo đen nhìn bả ớn thật chứ lột lốp son_phấn xuống xấu như ma luôn chứ mà c hảnh,toxic
CMT_01172,hương_giang học_hỏi đi bé và không cần nói nhanh như_thế đâu,non-toxic
CMT_01173,mình z cũng vậy từng bị hiểu sai vì giọng nói,non-toxic
CMT_01174,quá mất dạy đồng_bọn với con bò_thái ngọc n hiên ở an_giang lũ cầu cá_móng phèn vô_học mất dạy lại tham tiền vô_đối_bất_chấp_sĩ diện vô_chổ làm hộ_chiếu thấy rất nhiều chị_em cá gô bỏ trong gổ chuẩn_bị xuất_ngoại qua làm diệc gì chắc ai z cũng vậy biết ngoài bọn như con linh_lờ qua hàn_đài chống lầy kiếm lúa,toxic
CMT_01175,cứ thế_này thì đừng trách tao tìm ra mày,toxic
CMT_01176,đặc_biệt thật thế_này ai sánh bằng mày,toxic
CMT_01177,mày cứ cho là vậy_mà vẫn tự_tin được á,toxic
CMT_01178,kiên_trì đi thế_này chắc_học ở đâu đấy nhỉ,toxic
CMT_01179,ủa không phải là con gái lồng_hả,toxic
CMT_01180,trường_hợp này tôi thấy đi nên được giảm_án pháp_luật đúng nhưng quá cứng_nhắc một người cầm súng tới nhà mình tìm lần người này đáng phải chết,non-toxic
CMT_01181,nếu mày còn làm_vậy tao sẽ đền_bù,toxic
CMT_01182,i ron_man đã có thực_nha mọi người,non-toxic
CMT_01183,hội_đồng cừu toàn đám moi rợ được đồng hóa trú_ngụ,non-toxic
CMT_01184,em là người quá hoàn_thiện nhưng kinh_tế còn hạn_chế như_vậy anh ấy đã hơi tự_tin quá,non-toxic
CMT_01185,fa ct báo_chí chính_thống là vậy là z cũng vậy vậy chưa chắc đăng thông_tin đúng sự_thật,non-toxic
CMT_01186,tại_sao ông không dùng những người có kinh_nghiệm hơn tại_sao ông lại tin dùng những cầu_thủ trẻ tại_sao,non-toxic
CMT_01187,mày dám thử à tao ám_ảnh cả đời cho mày biết tay,toxic
CMT_01188,không có công_sinh thì z cũng vậy có công_dưỡng nhằm chứ không nhầm đâu,non-toxic
CMT_01189,mày dám thử à tao chưa cho chết ngay đâu cho mày biết tay,toxic
CMT_01190,thằng nào mang con này đi chôn đi đừng để nó đẻ trứng,toxic
CMT_01191,chị cứ nói thật đi rồi sẽ bị bọn yêu nước cực_đoan bế đi thôi,toxic
CMT_01192,chúc bôm nhiều sức khỏe khâm_phục ý_chí của anh tuấn quá,non-toxic
CMT_01193,bui tứ_quý nào z cũng vậy chặt được đôi heo hết,non-toxic
CMT_01194,bạn đặt câu hỏi và bạn có tự hỏi sao mình được phản_hồi nhiều thế không,non-toxic
CMT_01195,tui coi riết tưởng lớp nào z cũng vậy vậy,non-toxic
CMT_01196,mày chưa lớn à vậy_mà vẫn tự_tin được á,toxic
CMT_01197,triều còn thì ông này bị chém đầu_lâu rồi nha,toxic
CMT_01198,em_gái ơi xinh_thế em ơi_ước gì chi có nước_da giống em,non-toxic
CMT_01199,vi_phạm thương_hiệu hay phát_minh sáng_chế là tội rất nặng,non-toxic
CMT_01200,đang xem giữa_chừng mà hết c lip,non-toxic
CMT_01201,trước_sau gì rồi z cũng vậy nhập kho,non-toxic
CMT_01202,mình đang t hắc mắc là có đơn tố_giác tội_phạm có bằng_chứng cụ_thể rõ_ràng mà sao cơ_quan công_an không khởi_tố vụ án khởi_tố bị_can nhỉ ai rành_luật giải_thích giúp với,non-toxic
CMT_01203,giờ thấy lo quá người_dân chỗ nào z cũng vậy tụ_tập rượu_bia các kiểu có lây_nhiễm là toang luôn,non-toxic
CMT_01204,đánh rồi bóc phốt_hả rồi mày sẽ biết tay tao,toxic
CMT_01205,cul es_tiếc lắm vì bale không sang bà_xã để gánh,non-toxic
CMT_01206,an_ti ví_dụ ngu bị bắt bài câm họng,toxic
CMT_01207,đừng có làm liều tao sẽ phải điều_trị tâm_lý đấy đấy,toxic
CMT_01208,mày cứ có biết nói không đi rồi sẽ biết,toxic
CMT_01209,mày thật_ra do người khác thế_này có vui không,toxic
CMT_01210,chứng_tỏ nước mỹ là cường_quốc_số thế_giới cả thế_giới đều quan_tâm,non-toxic
CMT_01211,vừa nhận_xét hay vừa tự_tin mày tài thật,toxic
CMT_01212,tiếp_tục đi xem tao có đâm thủng không,toxic
CMT_01213,tiêu_chuẩn của nhiều nước bên châu_âu là lúc bơi bắt_buộc phải có nhân_viên cứu_hộ ngay cả cho những người đã biết bơi và hồ thiên_n hiên hay nhân_tạo các ao nước không có kiểm_soát cần phải rào lại việt_nam z cũng vậy nên làm như_vậy mới tránh được những thảm_họa này trong tương_lai,toxic
CMT_01214,nhà mình có bé mới vào lớp chỉ mong con biết đọc biết viết mong chương_trình nhẹ n hàng cho bé thôi đi học cả ngày ở trường tối về giáo_viên vẫn giao nhiều bài cho các con là oải,non-toxic
CMT_01215,cầu_mong mọi điều tốt_đẹp nhất đến với các con,non-toxic
CMT_01216,khổ thân thằng em ngồi mặt ra không hiểu gì luôn,toxic
CMT_01217,bố đời kiểu mày chắc là tren d mới nhỉ,toxic
CMT_01218,tài_năng mệt_mỏi quá của mày đúng là hiếm có,toxic
CMT_01219,ai có bích đi trước đi tui cầm chuồng nhỏ nhất,non-toxic
CMT_01220,tao thấy mày thành_tích gì đâu mà tội_nghiệp thật,toxic
CMT_01221,hãy quan_sát đặt mình ở vị_trí của cả bên để không có cái nhìn phiến_diện tôi không thích bạo_lực nhưng cậu bé tuổi khai_man tuổi buôn_bán thuốc z cũng vậy không phải đứa bé ngoan chống_cự cảnh_sát thì cần có các biện_pháp để khống_chế cứ là trẻ_con thì được ra đường làm điều sai_trái à trong c lip và câu_chuyện này tôi thấy ủng_hộ anh cảnh_sát hơn,toxic
CMT_01222,coi chừng đấy nói một lời thôi là chuyện nhỏ thôi,toxic
CMT_01223,nhạt thế_này chắc_học ở đâu đấy nhỉ,toxic
CMT_01224,người ta biết thừa rồi bạn nhưng vẫn làm vì lợi_nhuận thôi,non-toxic
CMT_01225,một cái chết đáng thương hay đáng trách,non-toxic
CMT_01226,kỷ_niệm tròn khoác áo lúc là một cậu bé tuổi cống_hiến cả tuổi thanh_xuân cho bóng_đá và đam_mê,non-toxic
CMT_01227,nhìn mày thiếu văn_tao không nhịn được cười,toxic
CMT_01228,bạn này xinh và có tri_thức tốt chúc bạn ngày_càng thành_công và xinh_đẹp,non-toxic
CMT_01229,lần đầu_tiên thấy bác_sĩ khiến người_bệnh run vì đẹp,non-toxic
CMT_01230,đừng có mà cho mày biết phe tao đông tao đang để_ý mày đấy,toxic
CMT_01231,mày sẽ thấy hậu_quả của báo công_an rồi kiện nốt sớm thôi,toxic
CMT_01232,làm được gì mà tự cao như mày chắc hiếm lắm,toxic
CMT_01233,mày còn dám không cho học tiếp tao không để yên đâu,toxic
CMT_01234,nói chính_xác là bài_tây và thân tàu,non-toxic
CMT_01235,tao nhớ mày rồi đấy biết địa_chỉ rồi là chắc_chắn,toxic
CMT_01236,ngoài ba_mẹ giàu nhỉ ra mày còn gì nữa không,toxic
CMT_01237,mát xin em đừng lên chương_trình bôi bác,non-toxic
CMT_01238,mày mà đã liên_hệ công_an tao phá nát cuộc_sống mày,toxic
CMT_01239,hết cái để nổ rồi trum p ơi,non-toxic
CMT_01240,hương_giang nói l uyên_thuyên chứ không phải là hùng_biện,non-toxic
CMT_01241,có cái vợt bắt cá đẹp quá,non-toxic
CMT_01242,bởi khi tụi này mà rớt_nài thì ít được người_dân nương_tay trước khi giao chị anh z cũng vậy đáng,non-toxic
CMT_01243,việt_nam giờ toàn mấy thằng ngu thất_học lên làm lãnh_đạo phát_biểu ngu không chịu được,toxic
