id,text,label
CMT_02106,diệp đình huy_phục cái địt mẹ mày,toxic
CMT_02107,sống ảo không thôi à kiểu mày chắc là tren d mới nhỉ,toxic
CMT_02108,luôn chơi hay nhưng đoạn nhiều cup và bóng_vàng nhất là năm có siêu tiền_vệ và,non-toxic
CMT_02109,ai dạy mày mới sinh ra à kiểu này vậy,toxic
CMT_02110,diễn_trò kiểu mày chắc là tren d mới nhỉ,toxic
CMT_02111,cái xh chó đàn hút máu triệt_đường sống dân đen,toxic
CMT_02112,coi như xong các cầu_thủ không nên vui_mừng quá sớm không_khéo lại xôi hỏng_bỏng không lũ chúng_nó tiền_của nạn_nhân chất_độc da_cam trẻ_em tàn_tật đồng_bào lũ_lụt tiền trợ_cấp xh,toxic
CMT_02113,chúc thầy luôn thành_công người thành_công là người chiến_đấu với bản_thân mình nhiều nhất chứ không phải ai khác,non-toxic
CMT_02114,tóc tiên trình_độ rất cao đại_học còn hương_giang là ai vậy k k,non-toxic
CMT_02115,nên chấm_dứt hình_thức đào_tạo liên_thông đối_với ngành y,non-toxic
CMT_02116,mày khác nhau xa lắm vậy ai dám gần,toxic
CMT_02117,cứ thế_này thì đừng trách tao đốt tiệm,toxic
CMT_02118,sao mày lại có lắng_nghe không vậy trời,toxic
CMT_02119,coi chừng đấy cho mày biết mặt là chuyện nhỏ thôi,toxic
CMT_02120,mất nhân_tính củng_do ma tú_y mà ra,non-toxic
CMT_02121,tài_tâm_lý ổn chứ như mày không phải ai cũng có,toxic
CMT_02122,sao không có cảnh_báo rõ_ràng hơn từ ngân_hàng,non-toxic
CMT_02123,rất manh_động và liều_lĩnh những tên này phải cần trừng_trị nghê m khắc,non-toxic
CMT_02124,chị giang và chị tiên_đỉnh quá nói rất thực_tế rất thuyết_phục,non-toxic
CMT_02125,căn chung_cư của gia_đình mình ở quận tân_phú_z cũng vậy phải chờ mòn_mỏi hơn năm mới nhận được sổ hồng,non-toxic
CMT_02126,con hương_giang nó hiếu_thắng thích thể_hiện bản_thân gặp phải cao_thủ,toxic
CMT_02127,cứ thế_này thì đừng trách tao chết đi cho rồi,toxic
CMT_02128,cứ xử_lý đi tao sẽ làm mày hối_hận,toxic
CMT_02129,lần này bỏ_qua lần sau bồi_thường thật đấy,toxic
CMT_02130,độc_lập tài_chính thì đi tẩy d ùm cái hàm_răng cái chị ơ ii vàng khè,non-toxic
CMT_02131,đúng là tình_yêu mang lại khổ_đau nếu đi không đâm chết tên này lần sau hắn lại mò đến nữa thì không biết còn giữ nổi mạng_thực không còn sự lựa_chọn nào khác,non-toxic
CMT_02132,sau bao năm gánh_tạ ở dê_ân cuối_cùng anh z cũng vậy được nghỉ_ngơi trở về e_pl đá bóng với niềm đam_mê mặc_dù cục tạ đã nhẹ đi nhiều sau mùa gần đây,toxic
CMT_02133,cẩn_thận nhà_cửa tao có_thể cho gãy hết bất_cứ lúc_nào,toxic
CMT_02134,mày cứ thật đi rồi sẽ biết,toxic
CMT_02135,nhìn mày não ngắn tao không nhịn được cười,toxic
CMT_02136,khuyên mày đừng vô_văn mà không nghe,toxic
CMT_02137,con nhỏ này nó bị t ửng t_ửng từng tưng,toxic
CMT_02138,thật_sự cảm_ơn người tạo ra c lip này,non-toxic
CMT_02139,động vào người_thân tao tao không có chỗ_đứng trong xã_hội không tha,toxic
CMT_02140,có ai để_ý là người_thân con ghế đỏ đâu ai dám theo,toxic
CMT_02141,nhỏ này tập_hợp hợp tất_cả cái xấu vào nó tội_nghiệp,toxic
CMT_02142,một pha_óc chó của anh ý_thức như ruồi của anh,toxic
CMT_02143,châm lửa hả rồi mày sẽ biết tay tao,toxic
CMT_02144,hài h_ước ghê_phá ngai mà tỉnh như sáo,non-toxic
CMT_02145,tạt acid xong là mày hết đường chạy,toxic
CMT_02146,vừa xấu vừa khùng ai mà chọn nó thì bó_tay,toxic
CMT_02147,biết tao sẽ làm_gì không tẩu_nhập ma đi ngay,toxic
CMT_02148,mày nhạy_cảm quá thế_này có mệt không,toxic
CMT_02149,nếu chất_lượng hãy tự chọn mình thương_hiệu đừng nên lừa_dối khách_hàng thực_sự nhìn khó biết được nếu không có bài báo này,non-toxic
CMT_02150,mày còn dám chờ xem thôi tao không để yên đâu,toxic
CMT_02151,đi ngược với chính_sách ngu_dân chỉ có chết,toxic
CMT_02152,tao cảnh_báo lần cuối cho về chầu ông_bà là mày xong,toxic
CMT_02153,biết tao sẽ làm gì không có tin nhắn riêng ngay,toxic
CMT_02154,con này nó chốn ra từ châu_quỳ,toxic
CMT_02155,hậu_quả nặng như_vậy cơ_quan_chức_năng có biện_pháp gì với công_ty sản_xuất thức_ăn độc_hại này,non-toxic
CMT_02156,con sv cày thuê bị hành_cay đỏ dái hả,toxic
CMT_02157,tỷ số vẫn còn in đậm anh nỡ đành xếp em vào nằm cùng hang hùm vậy hu huu,non-toxic
CMT_02158,nhìn mày xem mất_công tao không nhịn được cười,toxic
CMT_02159,đất_nước mình như tảng băng chìm loạn_lạc quá ba_mẹ đi làm quần_quật kiếm tiền các thuế_phí xăng thì tăng vùn_vụt mà lương thì không thấy tăng con_cái đi học thì bị bảo_vệ thầy bạo_hành lạm_dụng t d bị phát,non-toxic
CMT_02160,nhiều bạn tưởng đùa nhưng người khác tổn_thương thật,non-toxic
CMT_02161,thôi bớt đọc sách nhiều ghê lại đi không ai theo kịp đâu,toxic
CMT_02162,cứ coi_chừng_nghiệp báo đi tao sẽ làm mày hối_hận,toxic
CMT_02163,phải chi con mèo nhà mình z cũng vậy bự như_vầy,non-toxic
CMT_02164,một người bắc đáng kính_trọng tôn_trọng bạn,non-toxic
CMT_02165,dường_như điều này người trung_quốc đã tính ra rồi,non-toxic
CMT_02166,tài đâu phải chuyện như mày không phải ai cũng có,toxic
CMT_02167,nó bị thần_kinh trâu con mẹ nó rồi,toxic
CMT_02168,lê v ĩnh_hưng tao chỉ đang thấy xấu_hổ thay dân_tộc việt_nam lại có đứa suy_nghĩ và sủa ra những câu vô_học như thế_này thật đáng xấu_hổ cho việt_nam,toxic
CMT_02169,xin_lỗi con cặc xin là xong à đồ tồi_đồ tồi này nên dẹp làm trọng_tài đi về chăn vịt cho tao nhờ,toxic
CMT_02170,phải công_nhận mày nhờ người ta thật_sự đấy,toxic
CMT_02171,ô bạn là vậy là z cũng vậy vậy đồng_tính nên mới rep bạn ấy đúng không,toxic
CMT_02172,thằng này với jac k đứa nào quán_quân giải_nhân_cách tồi_vậy mọi người,toxic
CMT_02173,t cũng đồng_ý với b chuẩn lun,non-toxic
CMT_02174,mẹ mày đồ súc_vật không biết luật thì nghỉ đi làm trọng_tài như mày thì làm trọng_tài bắt giải súc_vật thui,toxic
CMT_02175,chúc bé khỏe mạ nhăn mau_chóng lớn nhé,non-toxic
CMT_02176,may quá dịch được ngăn_chặn trước khi bão vào,non-toxic
CMT_02177,quá gì tư_tưởng lệch_lạc làm ảnh hướng giới trẻ như thế là còn nhẹ rồi,non-toxic
CMT_02178,mày tự n hiên có già đâu là sao,toxic
CMT_02179,sau ma tú_y thì là thuốc_lá rượu nhập lậu ủng_hộ phần_trăm,non-toxic
CMT_02180,mày ảo thật mà vẫn sống tốt giỏi thật,toxic
CMT_02181,tụi này dàn_cảnh để cướp xe bà_con cảnh_giác với những thủ_đoạn hỏi_thăm đường,non-toxic
CMT_02182,đã làm bs cứu người chúng_tôi chỉ vui_vẻ thanh_thả n khi bạn được an_toàn cả cuộc_đời chỉ phấn_đấu vì chữ cứu người_bệnh,non-toxic
CMT_02183,đội_hình đá trận lượt về nhé c oach,non-toxic
CMT_02184,rồi mày sẽ biết thương_tích không phải chuyện đùa,toxic
CMT_02185,chán quác_lip nào z cũng vậy như nhau,non-toxic
CMT_02186,lúc trước thích lắm nhưng từ sau những lùm x ùm về vụ ly_hôn thì không thích cô ấy nữa hết duyên rồi nên chia_tay trong êm_thắm sao cứ muốn gây khó_khăn cho br ad pi tt chỉ khổ_tội cho mấy đứa nhỏ thôi,toxic
CMT_02187,sao tao phải trả tiền mạng để đọc mấy cái tin_tức lồn này vậy quang h_ải là thằng nào mà quan_tâm v cc vậy nó đi ỉa giờ nào chắc_z cũng vậy đăng báo,toxic
CMT_02188,tóc tiên vẫn trội hơn về kiến_thức và phong_thái,non-toxic
CMT_02189,cứ mất việc đi tao sẽ làm mày hối_hận,toxic
CMT_02190,tao thấy mày cao_thủ thật mà tội_nghiệp thật,toxic
CMT_02191,thấy vô đóng tiền điện là nhiều,non-toxic
CMT_02192,ha ha anh khỉ nhìn hài quá,non-toxic
CMT_02193,khanh truong có_tuổi rồi cháu tưởng suy_nghĩ cô đã trưởng_thành chứ đi i dol_rách thì hiểu cô đáng tuổi mẹ như_thế_nào rồi,non-toxic
CMT_02194,chắc tui phải xem_lại lần nữa mới hiểu,non-toxic
CMT_02195,giọng như đang sài máy run nói không nổi,non-toxic
CMT_02196,thôi đừng thời_gian dư_d ả nữa tội_nghiệp mày quá,toxic
CMT_02197,quản g nam lúc này đang mưa nhẹ và trời mù mong mưa_thuận gió_hòa để nhà_nhà no_ấm,non-toxic
CMT_02198,đéo thấy thằng ad min giúp ai được cái cc gì mà toàn ở đó bô lô ba la_n hãm c_ức,toxic
CMT_02199,mai chú ghé chùa giải_nghiệp đi chú_nghiệp nặng lắm rồi,non-toxic
CMT_02200,đừng tưởng bắn chết là xong tao có cách xử_lý,toxic
CMT_02201,con mẹ mày xin_lỗi cái củ cặc nghỉ_việc đi,toxic
CMT_02202,còn trum thì chỉ muốn một nước mỹ_vĩ_đại,non-toxic
CMT_02203,không phải bale xương thủy_tinh hay chấn_thương mà là vì gánh cục lên nhận cúp lần trong các trận chồng thôi còn kẻ được gánh trên lưng có phải tranh_chấp bóng đâu như rô thì lấy gì mà chấn_thương chứ,toxic
CMT_02204,đề_nghị tìm và truy_cứu trách_nhiệm phòng_khám tiến_hành nạo_thai khi đã quá tuần tuổi thật bất_nhân,non-toxic
CMT_02205,dịch_vụ này rất hay nếu chọn được một nhà_cung_cấp uy_tín thì tiện_lợi cho những người hay đi làm về muộn như gia_đình tôi cứ thử tưởng_tượng đi làm về cắm nồi cơm_phút thời_gian đó cho sẵn thức_ăn đã sơ_chế vào nấu theo hướng_dẫn khoảng có đồ_ăn thì quá được tôi rất ủng_hộ dịch_vụ này,toxic
CMT_02206,ngạc n hiên chưa mày kiên_trì lên cơ đấy,toxic
CMT_02207,mày diễn hay vậy_mà vẫn tự_tin được á,toxic
CMT_02208,phải công_nhận mày tìm_hiểu sâu đấy thật_sự đấy,toxic
CMT_02209,đừng có động vào gia_đình tao không thì thử xem,toxic
CMT_02210,do đã lường trước kịch_bản này nên đã cho triệu hồi dự là tổng tỉ_số vòng bỏ đi kiến_tạo và bàn_thắng mỗi lượt của cu tí,non-toxic
CMT_02211,đúng cả đời chỉ đánh được con mực mà,toxic
CMT_02212,các bà các cô quanh xóm đến xếp_hàng tiễn_đưa anh,non-toxic
CMT_02213,phương ken_n con_cái là tấm gương phản_chiếu của bố_mẹ b ạ đọc đoạn chat của thủ_phạm thì chúng_nó nghĩ có tiền là có al l,non-toxic
CMT_02214,chờ xem tao không ai tìm được như_thế_nào,toxic
CMT_02215,để tao ai cũng biết cho mày thấy tao là ai,toxic
CMT_02216,truy_giết đến_cùng anh men_thiết_nghĩ tình_tiết tăng nặng sẽ được áp_dụng,toxic
CMT_02217,rõ_ràng là mức_độ lây_nhiễm co_vit ở trung_quốc đã được kiểm_soát và từng bước bị đẩy_lùi trong nhiều các biện_pháp chống dịch thì tiêm vaccin là biện_pháp chủ_động và hiệu_quả cao,non-toxic
CMT_02218,ê_giờ mới thấy thông_báo nha_mải đi làm thông_báo đẩy lên không thấy giờ mọi chuyện mọi người nhìn vào ai z cũng vậy biết là rách sai thế méo nào mà chúng_nó vẫn bênh được đến ạ nói tý thôi mà chúng_nó chửi tui kìa,non-toxic
CMT_02219,k hả_năng vẫn phải mặc chống nắng thần_thánh rồi nắng lắm,non-toxic
CMT_02220,ý_định của trum_p là rất tốt cho n c_mỹ nhưng z cũng vậy phải hiểu cho các doanh_nghiệp không phải ở nước nào z cũng vậy có chuỗi cung_ứng hoàn_chỉnh ổn_định về chính_trị và cơ_sở_hạ_tầng đồng_bộ thị_trường tiêu_thụ nội_địa k hổng lồ như trung_quốc nếu mà có nước nào đáp_ứng được tất_cả các yếu_tố trên thì có_lẽ ông trum_p chẳng cần gây áp_lực các doanh_nghiệp tự_khắc chuyển đi,non-toxic
CMT_02221,đúng rồi theo như ánh mắt thì hiểu,non-toxic
CMT_02222,biển vắng trong_sạch và êm được gần năm nay nên thấy tàu_thuyền chạy lại nó ghét,non-toxic
CMT_02223,xin bạn nữ áo đen_hợp gu mình quá,non-toxic
CMT_02224,thật_sự là nhạc rap tôi chỉ nghe mỗi chứ nghe mấy việt với khác trên nước_ngoài tôi không vào nổi,non-toxic
CMT_02225,tao thấy mày giống sát chết đang ngồi quán con quỷ ơi,non-toxic
CMT_02226,mày tốt thật thôi chưa đủ còn khoe nữa,toxic
CMT_02227,tôi chịu cô gái kia gặp tôi thì tôi bỏ về chứ ngồi đó chắc chết mất,non-toxic
CMT_02228,mong mọi người nâng cao ý_thức không chủ_quan,non-toxic
CMT_02229,tóc tiên_thế mới được tham_gia siêu_trí_tuệ chứ ha ha,non-toxic
CMT_02230,cái xe_máy chạy năm đã nát lắm rồi vậy_mà cái máy_bay này năm vẫn còn cho_phép sử_dụng thì tai_nạn chỉ là vấn_đề sớm hay muộn mà thôi,non-toxic
CMT_02231,cảm_ơn đã đưa ra các thông_tin rất dễ hiểu vẫn mong sau khi giải_nghệ bóng_đá sẽ có thêm cầu_thủ ăn bám được như này để người_yêu bóng_đá đẹp được thưởng_thức,non-toxic
CMT_02232,nuôi chó còn hơn đéo hiểu kiểu gì,toxic
CMT_02233,cứ ăn cơm nhà_nước đi tao sẽ làm mày hối_hận,toxic
CMT_02234,ôi hài h_ước v l thế giỏi thật đấy,toxic
CMT_02235,đừng có mà mang dao đến tao đang để_ý mày đấy,toxic
CMT_02236,chuyện nhỏ mà làm to kiểu mày chắc là tren d mới nhỉ,toxic
CMT_02237,chờ xem tao làm mất hết bạn_bè như_thế_nào,toxic
CMT_02238,quằn què_trọng_tài bắt như quằn_què người ta v á,toxic
CMT_02239,đang xây lại cái nồi cơm_điện nên anh rét đang kẹt mấy chú xài tạm hàng trong kho đỡ năm nay tuy đồ trong kho nhưng z cũng vậy toàn đồ kiếm được cái cúp nhà_vua ngon hơn không sao,non-toxic
CMT_02240,nhân ngày nhà_giáo việt_nam em cảm_ơn thầy vì những giáo_án xịn con bò,non-toxic
CMT_02241,gia hiếu m vào đây làm gì,non-toxic
CMT_02242,nên mua cam_r y đi bạn trả trước tr rồi còn lại góp xe đi ok lắm luôn,non-toxic
CMT_02243,mày dám thử à tao đánh gãy cho mày biết tay,toxic
CMT_02244,mày trường nào vậy thế_này có mệt không,toxic
CMT_02245,trình thông_minh đấy của mày đúng là đỉnh_cao,toxic
CMT_02246,con nhỏ ghế đỏ ở tập đầu vừa xấu mà_còn bị điên_mẻ tưởng_mẻ đẹp lắm buồn cho anh ghế đỏ,toxic
CMT_02247,mày dám thử à tao đâm chết cho mày biết tay,toxic
CMT_02248,mày còn dám năm sau vẫn tìm tao không để yên đâu,toxic
CMT_02249,m em_gái đứa trên c lip à,toxic
CMT_02250,bạn nam ghế xanh em là người quá hoàn_thiện,non-toxic
CMT_02251,phạt đền_kìa có tính không nhưng sao si lại đá chứ phải nhường cho đồng_đội mới phải,non-toxic
